season,player_name,team,role,batting_avg,batting_sr,runs_scored,wickets,bowling_avg,economy
2012,M Muralitharan,RCB,Bowl,0.0,0.0,0.0,15.0,17.0,6.375
2012,M Vijay,CSK,Bat,25.846153846153847,125.84269662921348,336.0,0.0,0.0,0.0
2012,M de Lange,KKR,Bowl,0.0,0.0,0.0,3.0,34.333333333333336,10.3
2012,MA Agarwal,RCB,Bat,20.454545454545453,142.40506329113924,225.0,0.0,0.0,0.0
2012,MEK Hussey,CSK,Bat,32.625,110.59322033898304,261.0,0.0,0.0,0.0
2012,MJ Clarke,PW,Bat,16.333333333333332,104.25531914893618,98.0,0.0,0.0,0.0
2012,MK Pandey,PW,Bat,20.428571428571427,127.67857142857142,143.0,0.0,0.0,0.0
2012,MK Tiwary,KKR,Bat,26.0,105.6910569105691,260.0,0.0,0.0,0.0
2012,MM Patel,MI,Bowl,0.0,0.0,0.0,15.0,23.6,7.585714285714286
2012,MN Samuels,PW,All,17.714285714285715,100.8130081300813,124.0,8.0,26.375,7.3604651162790695
2012,MS Bisla,KKR,Bat,30.428571428571427,133.125,213.0,0.0,0.0,0.0
2012,MS Dhoni,CSK,Bat,29.833333333333332,128.77697841726618,358.0,0.0,0.0,0.0
2012,MS Gony,DC_OLD,Bowl,0.0,0.0,0.0,3.0,66.66666666666667,8.333333333333334
2012,Mandeep Singh,PBKS,Bat,27.0,126.3157894736842,432.0,0.0,0.0,0.0
2012,N Saini,PBKS,Bat,14.0,99.29078014184397,140.0,0.0,0.0,0.0
2012,NV Ojha,DC,Bat,23.181818181818183,113.83928571428572,255.0,0.0,0.0,0.0
2012,OA Shah,RR,Bat,37.77777777777778,132.8125,340.0,0.0,0.0,0.0
2012,P Awana,PBKS,Bowl,0.0,0.0,0.0,17.0,21.058823529411764,7.617021276595745
2012,P Kumar,PBKS,Bowl,0.0,0.0,0.0,9.0,45.77777777777778,6.5396825396825395
2012,P Negi,DC,Bowl,0.0,0.0,0.0,7.0,21.571428571428573,6.863636363636363
2012,P Parameswaran,RCB,Bowl,0.0,0.0,0.0,5.0,17.0,8.5
2012,PA Patel,DC_OLD,Bat,17.636363636363637,117.57575757575758,194.0,0.0,0.0,0.0
2012,PA Reddy,DC_OLD,Bat,24.333333333333332,123.72881355932203,73.0,0.0,0.0,0.0
2012,PP Chawla,PBKS,All,13.25,120.45454545454545,106.0,16.0,25.8125,7.245614035087719
2012,PP Ojha,MI,Bowl,0.0,0.0,0.0,9.0,22.77777777777778,6.833333333333333
2012,Pankaj Singh,RR,Bowl,0.0,0.0,0.0,7.0,24.142857142857142,8.047619047619047
2012,R Ashwin,CSK,Bowl,0.0,0.0,0.0,14.0,29.928571428571427,6.364556962025317
2012,R Bhatia,KKR,Bowl,0.0,0.0,0.0,13.0,29.53846153846154,7.222570532915361
2012,R Dravid,RR,Bat,28.875,112.13592233009709,462.0,0.0,0.0,0.0
2012,R Sharma,PW,Bowl,0.0,0.0,0.0,9.0,33.111111111111114,8.054054054054054
2012,R Vinay Kumar,RCB,All,13.6,109.6774193548387,68.0,19.0,24.42105263157895,8.310447761194029
2012,RA Jadeja,CSK,All,15.916666666666666,126.49006622516556,191.0,12.0,21.583333333333332,7.4
2012,RE Levi,MI,Bat,13.833333333333334,113.69863013698631,83.0,0.0,0.0,0.0
2012,RG Sharma,MI,Bat,30.928571428571427,126.60818713450293,433.0,0.0,0.0,0.0
2012,RJ Harris,PBKS,Bowl,0.0,0.0,0.0,8.0,16.125,7.166666666666667
2012,RJ Peterson,MI,Bowl,0.0,0.0,0.0,3.0,23.333333333333332,8.75
2012,RP Singh,MI,Bowl,0.0,0.0,0.0,10.0,29.6,7.219512195121951
2012,RV Uthappa,PW,Bat,27.0,118.07580174927115,405.0,0.0,0.0,0.0
2012,S Badrinath,CSK,Bat,28.0,108.28729281767954,196.0,0.0,0.0,0.0
2012,S Dhawan,DC_OLD,All,40.642857142857146,129.6127562642369,569.0,3.0,18.0,9.0
2012,S Nadeem,DC,Bowl,0.0,0.0,0.0,8.0,39.125,6.955555555555556
2012,SB Jakati,CSK,Bowl,0.0,0.0,0.0,9.0,36.666666666666664,8.048780487804878
2012,SC Ganguly,PW,Bat,17.866666666666667,98.8929889298893,268.0,0.0,0.0,0.0
2012,SD Chitnis,PBKS,Bat,22.0,106.4516129032258,66.0,0.0,0.0,0.0
2012,SE Marsh,PBKS,Bat,30.545454545454547,120.0,336.0,0.0,0.0,0.0
2012,SK Raina,CSK,Bat,25.941176470588236,135.69230769230768,441.0,0.0,0.0,0.0
2012,SK Trivedi,RR,Bowl,0.0,0.0,0.0,13.0,27.076923076923077,6.769230769230769
2012,SL Malinga,MI,All,9.166666666666666,103.77358490566037,55.0,22.0,15.045454545454545,5.963963963963964
2012,SP Goswami,RR,Bat,13.8,102.98507462686568,69.0,0.0,0.0,0.0
2012,SP Narine,KKR,Bowl,0.0,0.0,0.0,24.0,13.25,5.374647887323944
2012,SPD Smith,PW,Bat,40.22222222222222,135.58052434456928,362.0,0.0,0.0,0.0
2012,SR Tendulkar,MI,Bat,27.0,114.48763250883391,324.0,0.0,0.0,0.0
2012,SR Watson,RR,All,42.5,151.78571428571428,255.0,6.0,25.833333333333332,6.739130434782608
2012,SS Tiwary,RCB,Bat,23.875,112.3529411764706,191.0,0.0,0.0,0.0
2012,STR Binny,RR,All,22.5,134.32835820895522,90.0,3.0,26.0,7.8
2012,SW Tait,RR,Bowl,0.0,0.0,0.0,6.0,20.833333333333332,5.474452554744526
2012,Shakib Al Hasan,KKR,All,15.166666666666666,122.97297297297298,91.0,12.0,15.833333333333334,6.333333333333333
2012,TM Dilshan,RCB,Bat,35.625,109.19540229885058,285.0,0.0,0.0,0.0
2012,UT Yadav,DC,Bowl,0.0,0.0,0.0,19.0,22.526315789473685,7.016393442622951
2012,V Kohli,RCB,Bat,28.0,111.65644171779141,364.0,0.0,0.0,0.0
2012,V Pratap Singh,DC_OLD,Bowl,0.0,0.0,0.0,10.0,28.9,8.5
2012,V Sehwag,DC,Bat,33.0,161.23778501628664,495.0,0.0,0.0,0.0
2012,VR Aaron,DC,Bowl,0.0,0.0,0.0,8.0,33.0,8.516129032258064
2012,VY Mahesh,CSK,Bowl,0.0,0.0,0.0,3.0,25.333333333333332,8.142857142857142
2012,WD Parnell,PW,Bowl,0.0,0.0,0.0,5.0,24.6,5.857142857142857
2012,Y Nagar,DC,Bat,30.6,115.0375939849624,153.0,0.0,0.0,0.0
2012,Y Venugopal Rao,DC,Bat,22.0,104.76190476190477,132.0,0.0,0.0,0.0
2012,YK Pathan,KKR,Bat,19.4,114.79289940828403,194.0,0.0,0.0,0.0
2012,Z Khan,RCB,Bowl,0.0,0.0,0.0,17.0,26.0,7.366666666666666
2013,A Ashish Reddy,SRH,All,20.833333333333332,140.4494382022472,125.0,3.0,23.0,10.35
2013,A Chandila,RR,Bowl,0.0,0.0,0.0,6.0,26.0,6.24
2013,A Mishra,SRH,All,14.833333333333334,92.70833333333334,89.0,21.0,18.238095238095237,6.17741935483871
2013,A Nehra,DC,Bowl,0.0,0.0,0.0,11.0,27.90909090909091,8.527777777777779
2013,AB Dinda,PW,Bowl,0.0,0.0,0.0,16.0,28.0,9.142857142857142
2013,AB de Villiers,RCB,Bat,37.3,167.2645739910314,373.0,0.0,0.0,0.0
2013,AC Gilchrist,PBKS,Bat,24.5,128.38427947598254,294.0,0.0,0.0,0.0
2013,AD Mathews,PW,All,24.571428571428573,123.74100719424462,172.0,5.0,46.0,7.419354838709677
2013,AG Murtaza,PW,Bowl,0.0,0.0,0.0,3.0,30.666666666666668,9.2
2013,AJ Finch,PW,Bat,32.57142857142857,135.71428571428572,456.0,0.0,0.0,0.0
2013,AM Nayar,PW,Bat,11.0,90.41095890410958,66.0,0.0,0.0,0.0
2013,AM Rahane,RR,Bat,34.857142857142854,106.55021834061135,488.0,0.0,0.0,0.0
2013,AN Ahmed,MI,Bowl,0.0,0.0,0.0,3.0,15.0,6.428571428571429
2013,AP Tare,MI,Bat,24.6,146.42857142857142,123.0,0.0,0.0,0.0
2013,AT Rayudu,MI,Bat,18.928571428571427,114.7186147186147,265.0,0.0,0.0,0.0
2013,Azhar Mahmood,PBKS,All,19.6,127.27272727272727,196.0,15.0,21.733333333333334,7.437262357414448
2013,B Kumar,PW,All,7.428571428571429,73.23943661971832,52.0,13.0,26.46153846153846,6.035087719298246
2013,B Lee,KKR,Bowl,0.0,0.0,0.0,4.0,20.75,6.916666666666667
2013,BB Samantray,SRH,Bat,24.6,110.8108108108108,123.0,0.0,0.0,0.0
2013,BJ Hodge,RR,Bat,41.857142857142854,134.40366972477065,293.0,0.0,0.0,0.0
2013,BJ Rohrer,DC,Bat,27.571428571428573,136.8794326241135,193.0,0.0,0.0,0.0
2013,CA Pujara,RCB,Bat,23.0,92.92929292929293,92.0,0.0,0.0,0.0
2013,CH Gayle,RCB,All,60.0,156.86274509803923,720.0,3.0,13.0,9.75
2013,CH Morris,CSK,Bowl,0.0,0.0,0.0,15.0,26.066666666666666,7.82
2013,CL White,SRH,Bat,18.833333333333332,115.3061224489796,226.0,0.0,0.0,0.0
2013,DA Miller,PBKS,Bat,59.714285714285715,164.56692913385825,418.0,0.0,0.0,0.0
2013,DA Warner,DC,Bat,29.285714285714285,126.54320987654322,410.0,0.0,0.0,0.0
2013,DB Das,KKR,Bat,15.0,101.35135135135135,75.0,0.0,0.0,0.0
2013,DH Yagnik,RR,Bat,15.625,130.20833333333331,125.0,0.0,0.0,0.0
2013,DJ Bravo,CSK,All,15.125,114.15094339622642,121.0,32.0,15.0,7.68
2013,DJ Hussey,PBKS,Bat,23.5,112.4401913875598,235.0,0.0,0.0,0.0
2013,DJG Sammy,SRH,All,29.0,131.8181818181818,174.0,8.0,20.125,7.208955223880597
2013,DP Nannes,CSK,Bowl,0.0,0.0,0.0,4.0,36.25,7.3109243697479
2013,DPMD Jayawardene,DC,Bat,22.066666666666666,105.75079872204473,331.0,0.0,0.0,0.0
2013,DR Smith,MI,Bat,32.15384615384615,122.58064516129032,418.0,0.0,0.0,0.0
2013,DS Kulkarni,MI,Bowl,0.0,0.0,0.0,8.0,17.5,7.499999999999999
2013,DW Steyn,SRH,All,26.5,147.22222222222223,53.0,19.0,19.842105263157894,5.476997578692495
2013,EJG Morgan,KKR,Bat,27.90909090909091,127.91666666666666,307.0,0.0,0.0,0.0
2013,G Gambhir,KKR,Bat,25.375,118.36734693877551,406.0,0.0,0.0,0.0
2013,GH Vihari,SRH,Bat,17.214285714285715,86.6906474820144,241.0,0.0,0.0,0.0
2013,Gurkeerat Singh,PBKS,Bat,13.5,113.68421052631578,108.0,0.0,0.0,0.0
2013,Harbhajan Singh,MI,All,19.333333333333332,146.8354430379747,116.0,24.0,18.291666666666668,6.271428571428571
2013,Harmeet Singh,PBKS,Bowl,0.0,0.0,0.0,5.0,16.8,7.411764705882352
2013,I Sharma,SRH,Bowl,0.0,0.0,0.0,15.0,29.533333333333335,7.424581005586592
2013,IK Pathan,DC,All,19.125,98.07692307692307,153.0,10.0,37.4,7.285714285714286
2013,Iqbal Abdulla,KKR,Bowl,0.0,0.0,0.0,7.0,20.285714285714285,7.539823008849558
2013,J Botha,DC,Bowl,0.0,0.0,0.0,5.0,21.4,6.42
2013,J Syed Mohammad,RCB,Bowl,0.0,0.0,0.0,3.0,29.666666666666668,8.9
2013,JA Morkel,CSK,Bowl,0.0,0.0,0.0,7.0,21.857142857142858,6.375
2013,JD Unadkat,RCB,Bowl,0.0,0.0,0.0,13.0,28.076923076923077,7.448979591836735
2013,JH Kallis,KKR,All,20.733333333333334,96.58385093167702,311.0,16.0,23.4375,7.0754716981132075
2013,JJ Bumrah,MI,Bowl,0.0,0.0,0.0,3.0,22.333333333333332,9.571428571428571
2013,JP Faulkner,RR,All,11.4,100.0,57.0,28.0,14.678571428571429,6.506596306068602
2013,KA Pollard,MI,All,42.0,149.46619217081852,420.0,10.0,28.1,9.064516129032258
2013,KC Sangakkara,SRH,Bat,13.333333333333334,88.23529411764706,120.0,0.0,0.0,0.0
2013,KD Karthik,MI,Bat,28.333333333333332,124.08759124087592,510.0,0.0,0.0,0.0
2013,KK Cooper,RR,Bowl,0.0,0.0,0.0,19.0,22.31578947368421,7.851851851851852
2013,KM Jadhav,DC,Bat,21.714285714285715,122.58064516129032,152.0,0.0,0.0,0.0
2013,KV Sharma,SRH,All,21.25,98.83720930232558,85.0,11.0,20.727272727272727,6.545454545454545
2013,L Balaji,KKR,Bowl,0.0,0.0,0.0,12.0,31.25,7.5
2013,LA Pomersbach,PBKS,Bat,29.0,98.30508474576271,58.0,0.0,0.0,0.0
2013,LJ Wright,PW,Bat,21.2,176.66666666666666,106.0,0.0,0.0,0.0
2013,LRPL Taylor,PW,Bat,12.6,82.89473684210526,63.0,0.0,0.0,0.0
2013,M Kartik,RCB,Bowl,0.0,0.0,0.0,9.0,30.555555555555557,7.051282051282051
2013,M Morkel,DC,All,11.4,196.55172413793102,57.0,7.0,46.714285714285715,8.175
2013,M Muralitharan,RCB,Bowl,0.0,0.0,0.0,3.0,58.0,7.565217391304348
2013,M Vijay,CSK,Bat,22.285714285714285,109.09090909090908,312.0,0.0,0.0,0.0
2013,M Vohra,PBKS,Bat,20.125,137.60683760683762,161.0,0.0,0.0,0.0
2013,MA Agarwal,RCB,Bat,13.4,108.06451612903226,67.0,0.0,0.0,0.0
2013,MC Henriques,RCB,All,41.25,132.0,165.0,7.0,25.714285714285715,8.503937007874015
2013,MC Juneja,DC,Bat,17.857142857142858,97.65625,125.0,0.0,0.0,0.0
2013,MEK Hussey,CSK,Bat,52.357142857142854,129.5053003533569,733.0,0.0,0.0,0.0
2013,MG Johnson,MI,Bowl,0.0,0.0,0.0,24.0,18.166666666666668,6.8125
2013,MK Pandey,PW,Bat,22.666666666666668,99.27007299270073,136.0,0.0,0.0,0.0
2013,MK Tiwary,KKR,Bat,18.25,104.28571428571429,146.0,0.0,0.0,0.0
2013,MM Patel,MI,Bowl,0.0,0.0,0.0,3.0,45.333333333333336,9.066666666666666
2013,MM Sharma,CSK,Bowl,0.0,0.0,0.0,20.0,15.95,6.296052631578948
2013,MR Marsh,PW,All,20.0,132.0754716981132,140.0,7.0,25.142857142857142,9.10344827586207
2013,MS Bisla,KKR,Bat,19.615384615384617,108.05084745762711,255.0,0.0,0.0,0.0
2013,MS Dhoni,CSK,Bat,41.90909090909091,162.89752650176678,461.0,0.0,0.0,0.0
2013,MS Gony,PBKS,Bowl,0.0,0.0,0.0,7.0,35.57142857142857,8.892857142857142
2013,Mandeep Singh,PBKS,Bat,20.0,116.59192825112108,260.0,0.0,0.0,0.0
2013,NLTC Perera,SRH,All,23.5,142.42424242424244,235.0,19.0,24.36842105263158,7.75977653631285
2013,P Awana,PBKS,Bowl,0.0,0.0,0.0,15.0,26.4,7.333333333333333
2013,P Kumar,PBKS,Bowl,0.0,0.0,0.0,12.0,29.583333333333332,6.301775147928994
2013,PA Patel,SRH,Bat,22.615384615384617,115.29411764705881,294.0,0.0,0.0,0.0
2013,PA Reddy,SRH,Bat,13.0,90.0990099009901,91.0,0.0,0.0,0.0
2013,PP Chawla,PBKS,All,10.666666666666666,112.28070175438596,64.0,11.0,37.81818181818182,7.131428571428571
2013,PP Ojha,MI,Bowl,0.0,0.0,0.0,16.0,23.3125,7.127388535031847
2013,R Ashwin,CSK,Bowl,0.0,0.0,0.0,14.0,27.428571428571427,6.620689655172414
2013,R Bhatia,KKR,All,16.5,123.75,99.0,11.0,29.727272727272727,7.460076045627376
2013,R Dravid,RR,Bat,29.4375,110.8235294117647,471.0,0.0,0.0,0.0
2013,R McLaren,KKR,Bowl,0.0,0.0,0.0,3.0,28.666666666666668,12.285714285714286
2013,R Rampaul,RCB,Bowl,0.0,0.0,0.0,15.0,17.466666666666665,6.775862068965518
2013,R Sathish,PBKS,Bat,21.8,141.55844155844156,109.0,0.0,0.0,0.0
2013,R Sharma,PW,Bowl,0.0,0.0,0.0,9.0,31.11111111111111,6.829268292682927
2013,R Shukla,RR,Bowl,0.0,0.0,0.0,3.0,24.666666666666668,9.25
2013,R Vinay Kumar,RCB,All,70.0,159.0909090909091,70.0,23.0,21.73913043478261,8.174386920980927
2013,RA Jadeja,CSK,All,25.125,148.88888888888889,201.0,13.0,24.53846153846154,7.389961389961391
2013,RE van der Merwe,DC,Bowl,0.0,0.0,0.0,3.0,23.333333333333332,6.363636363636363
2013,RG Sharma,MI,Bat,38.42857142857143,131.5403422982885,538.0,0.0,0.0,0.0
2013,RN ten Doeschate,KKR,Bat,28.333333333333332,134.92063492063494,85.0,0.0,0.0,0.0
2013,RP Singh,RCB,Bowl,0.0,0.0,0.0,13.0,24.692307692307693,8.05857740585774
2013,RT Ponting,MI,Bat,10.4,69.33333333333334,52.0,0.0,0.0,0.0
2013,RV Uthappa,PW,Bat,27.125,116.98113207547169,434.0,0.0,0.0,0.0
2013,S Badrinath,CSK,Bat,17.714285714285715,102.4793388429752,124.0,0.0,0.0,0.0
2013,S Dhawan,SRH,Bat,38.875,122.92490118577075,311.0,0.0,0.0,0.0
2013,S Kaul,DC,Bowl,0.0,0.0,0.0,4.0,41.0,7.511450381679389
2013,S Nadeem,DC,Bowl,0.0,0.0,0.0,9.0,28.333333333333332,5.795454545454546
2013,S Sreesanth,RR,Bowl,0.0,0.0,0.0,5.0,30.0,6.9230769230769225
2013,SE Marsh,PBKS,Bat,37.5,120.48192771084338,300.0,0.0,0.0,0.0
2013,SK Raina,CSK,Bat,42.15384615384615,150.13698630136986,548.0,0.0,0.0,0.0
2013,SK Trivedi,RR,Bowl,0.0,0.0,0.0,12.0,33.333333333333336,6.685236768802228
2013,SL Malinga,MI,Bowl,0.0,0.0,0.0,20.0,22.65,6.933673469387756
2013,SMSM Senanayake,KKR,Bowl,0.0,0.0,0.0,9.0,22.88888888888889,6.4375
2013,SP Narine,KKR,Bowl,0.0,0.0,0.0,22.0,15.772727272727273,5.421875
2013,SPD Smith,PW,Bat,39.75,120.45454545454545,159.0,0.0,0.0,0.0
2013,SR Tendulkar,MI,Bat,20.5,124.24242424242425,287.0,0.0,0.0,0.0
2013,SR Watson,RR,All,38.785714285714285,142.89473684210526,543.0,13.0,22.46153846153846,7.008
2013,SS Tiwary,RCB,Bat,27.25,102.8301886792453,109.0,0.0,0.0,0.0
2013,STR Binny,RR,All,32.55555555555556,147.23618090452263,293.0,6.0,26.166666666666668,6.541666666666667
2013,SV Samson,RR,Bat,25.75,115.73033707865167,206.0,0.0,0.0,0.0
2013,Sandeep Sharma,PBKS,Bowl,0.0,0.0,0.0,8.0,14.5,7.25
2013,TL Suman,PW,Bat,10.4,89.65517241379311,52.0,0.0,0.0,0.0
2013,TM Dilshan,RCB,Bat,15.2,81.72043010752688,76.0,0.0,0.0,0.0
2013,UBT Chand,DC,Bat,17.555555555555557,100.0,158.0,0.0,0.0,0.0
2013,UT Yadav,DC,Bowl,0.0,0.0,0.0,16.0,31.1875,8.481586402266288
2013,V Kohli,RCB,Bat,45.642857142857146,139.2156862745098,639.0,0.0,0.0,0.0
2013,V Sehwag,DC,Bat,24.583333333333332,126.60944206008584,295.0,0.0,0.0,0.0
2013,WD Parnell,PW,Bowl,0.0,0.0,0.0,6.0,20.166666666666668,8.157303370786517
2013,WP Saha,CSK,Bat,23.333333333333332,125.0,70.0,0.0,0.0,0.0
2013,YK Pathan,KKR,Bat,30.181818181818183,138.33333333333334,332.0,0.0,0.0,0.0
2013,Yuvraj Singh,PW,All,19.833333333333332,125.26315789473684,238.0,6.0,25.166666666666668,6.863636363636363
2013,Z Khan,RCB,Bowl,0.0,0.0,0.0,5.0,9.0,7.5
2014,A Mishra,SRH,Bowl,0.0,0.0,0.0,7.0,47.714285714285715,8.906666666666666
2014,A Nehra,CSK,Bowl,0.0,0.0,0.0,8.0,17.375,9.266666666666667
2014,AB Dinda,RCB,Bowl,0.0,0.0,0.0,5.0,50.0,8.064516129032258
2014,AB de Villiers,RCB,Bat,35.90909090909091,158.63453815261045,395.0,0.0,0.0,0.0
2014,AJ Finch,SRH,Bat,28.09090909090909,117.49049429657794,309.0,0.0,0.0,0.0
2014,AM Rahane,RR,Bat,28.25,116.49484536082475,339.0,0.0,0.0,0.0
2014,AN Ahmed,RCB,Bowl,0.0,0.0,0.0,3.0,35.666666666666664,7.465116279069767
2014,AP Tare,MI,Bat,15.75,128.57142857142858,126.0,0.0,0.0,0.0
2014,AR Patel,PBKS,All,10.333333333333334,103.33333333333334,62.0,17.0,23.176470588235293,5.96969696969697
2014,AT Rayudu,MI,Bat,25.785714285714285,125.78397212543555,361.0,0.0,0.0,0.0
2014,Ankit Sharma,RR,Bowl,0.0,0.0,0.0,4.0,10.75,5.375
2014,B Kumar,SRH,Bowl,0.0,0.0,0.0,20.0,17.3,6.507836990595612
2014,BB McCullum,CSK,Bat,31.153846153846153,121.62162162162163,405.0,0.0,0.0,0.0
2014,BE Hendricks,PBKS,Bowl,0.0,0.0,0.0,4.0,29.75,9.916666666666666
2014,BJ Hodge,RR,Bat,33.666666666666664,140.27777777777777,101.0,0.0,0.0,0.0
2014,BW Hilfenhaus,CSK,Bowl,0.0,0.0,0.0,8.0,29.75,8.5
2014,CA Lynn,KKR,Bat,29.0,118.36734693877551,58.0,0.0,0.0,0.0
2014,CA Pujara,PBKS,Bat,25.0,100.80645161290323,125.0,0.0,0.0,0.0
2014,CH Gayle,RCB,Bat,21.77777777777778,106.5217391304348,196.0,0.0,0.0,0.0
2014,CJ Anderson,MI,All,29.444444444444443,146.40883977900552,265.0,4.0,44.25,9.833333333333334
2014,CM Gautam,MI,Bat,17.285714285714285,109.009009009009,121.0,0.0,0.0,0.0
2014,DA Miller,PBKS,Bat,44.6,149.1638795986622,446.0,0.0,0.0,0.0
2014,DA Warner,SRH,Bat,48.0,140.79999999999998,528.0,0.0,0.0,0.0
2014,DJ Hussey,CSK,Bat,58.0,123.40425531914893,116.0,0.0,0.0,0.0
2014,DJG Sammy,SRH,All,15.428571428571429,118.68131868131869,108.0,3.0,51.0,10.928571428571429
2014,DR Smith,CSK,All,35.375,136.05769230769232,566.0,4.0,23.25,9.3
2014,DS Kulkarni,RR,Bowl,0.0,0.0,0.0,6.0,35.0,7.777777777777778
2014,DW Steyn,SRH,Bowl,0.0,0.0,0.0,11.0,38.63636363636363,7.589285714285714
2014,F du Plessis,CSK,Bat,27.545454545454547,128.93617021276594,303.0,0.0,0.0,0.0
2014,G Gambhir,KKR,Bat,22.333333333333332,114.33447098976109,335.0,0.0,0.0,0.0
2014,GJ Bailey,PBKS,Bat,28.555555555555557,135.26315789473685,257.0,0.0,0.0,0.0
2014,GJ Maxwell,PBKS,Bat,34.5,187.75510204081633,552.0,0.0,0.0,0.0
2014,HV Patel,RCB,Bowl,0.0,0.0,0.0,4.0,26.75,9.727272727272727
2014,Harbhajan Singh,MI,Bowl,0.0,0.0,0.0,14.0,25.0,6.363636363636363
2014,I Sharma,SRH,Bowl,0.0,0.0,0.0,3.0,33.0,9.0
2014,IC Pandey,CSK,Bowl,0.0,0.0,0.0,6.0,52.5,7.5
2014,IK Pathan,SRH,All,27.5,101.85185185185186,55.0,4.0,50.75,8.577464788732394
2014,Imran Tahir,DC,Bowl,0.0,0.0,0.0,9.0,18.22222222222222,7.872000000000001
2014,JA Morkel,RCB,Bowl,0.0,0.0,0.0,4.0,29.25,7.3125
2014,JD Unadkat,DC,Bowl,0.0,0.0,0.0,9.0,29.77777777777778,8.598930481283421
2014,JH Kallis,KKR,All,25.166666666666668,117.05426356589147,151.0,4.0,46.0,8.363636363636363
2014,JJ Bumrah,MI,Bowl,0.0,0.0,0.0,5.0,58.4,7.3613445378151265
2014,JP Duminy,DC,All,51.25,134.4262295081967,410.0,3.0,76.66666666666667,6.96969696969697
2014,JP Faulkner,RR,All,45.25,192.5531914893617,181.0,11.0,37.0,9.25
2014,K Santokie,MI,Bowl,0.0,0.0,0.0,3.0,29.0,10.875
2014,KA Pollard,MI,Bat,34.125,134.48275862068965,273.0,0.0,0.0,0.0
2014,KD Karthik,DC,Bat,23.214285714285715,125.96899224806202,325.0,0.0,0.0,0.0
2014,KK Cooper,RR,Bowl,0.0,0.0,0.0,4.0,33.0,7.333333333333333
2014,KK Nair,RR,Bat,33.0,142.24137931034483,330.0,0.0,0.0,0.0
2014,KL Rahul,SRH,Bat,20.75,101.21951219512195,166.0,0.0,0.0,0.0
2014,KM Jadhav,DC,Bat,29.8,147.5247524752475,149.0,0.0,0.0,0.0
2014,KP Pietersen,DC,Bat,29.4,126.1802575107296,294.0,0.0,0.0,0.0
2014,KV Sharma,SRH,Bowl,0.0,0.0,0.0,15.0,24.866666666666667,7.361842105263158
2014,KW Richardson,RR,Bowl,0.0,0.0,0.0,9.0,22.333333333333332,7.444444444444445
2014,Karanveer Singh,PBKS,Bowl,0.0,0.0,0.0,11.0,14.363636363636363,7.9
2014,L Balaji,PBKS,Bowl,0.0,0.0,0.0,12.0,23.833333333333332,8.411764705882353
2014,LMP Simmons,MI,Bat,56.285714285714285,135.39518900343643,394.0,0.0,0.0,0.0
2014,LRPL Taylor,DC,Bat,19.666666666666668,100.0,59.0,0.0,0.0,0.0
2014,M Morkel,KKR,Bowl,0.0,0.0,0.0,12.0,28.25,7.0625
2014,M Muralitharan,RCB,Bowl,0.0,0.0,0.0,3.0,40.333333333333336,7.5625
2014,M Vijay,DC,Bat,18.818181818181817,107.8125,207.0,0.0,0.0,0.0
2014,M Vohra,PBKS,Bat,40.5,139.0557939914163,324.0,0.0,0.0,0.0
2014,MA Agarwal,DC,Bat,14.375,126.37362637362637,115.0,0.0,0.0,0.0
2014,MA Starc,RCB,All,14.166666666666666,101.19047619047619,85.0,14.0,27.214285714285715,7.099378881987578
2014,MC Henriques,SRH,Bowl,0.0,0.0,0.0,4.0,23.25,9.3
2014,MEK Hussey,MI,Bat,23.22222222222222,114.83516483516483,209.0,0.0,0.0,0.0
2014,MG Johnson,PBKS,All,18.666666666666668,112.00000000000001,56.0,17.0,24.647058823529413,7.831775700934579
2014,MK Pandey,KKR,Bat,31.46153846153846,119.24198250728864,409.0,0.0,0.0,0.0
2014,MK Tiwary,DC,Bat,30.4,128.81355932203388,152.0,0.0,0.0,0.0
2014,MM Sharma,CSK,Bowl,0.0,0.0,0.0,23.0,19.608695652173914,8.377708978328172
2014,MS Dhoni,CSK,Bat,74.2,148.4,371.0,0.0,0.0,0.0
2014,Mohammed Shami,DC,Bowl,0.0,0.0,0.0,7.0,49.714285714285715,7.909090909090909
2014,NV Ojha,SRH,Bat,38.666666666666664,144.09937888198758,232.0,0.0,0.0,0.0
2014,P Awana,PBKS,Bowl,0.0,0.0,0.0,7.0,33.714285714285715,10.042553191489361
2014,P Kumar,MI,Bowl,0.0,0.0,0.0,3.0,25.666666666666668,6.416666666666667
2014,PA Patel,RCB,Bat,20.5,110.8108108108108,205.0,0.0,0.0,0.0
2014,PP Chawla,KKR,Bowl,0.0,0.0,0.0,14.0,21.571428571428573,7.6455696202531644
2014,PP Ojha,MI,Bowl,0.0,0.0,0.0,4.0,91.5,7.956521739130435
2014,PV Tambe,RR,Bowl,0.0,0.0,0.0,14.0,24.428571428571427,6.979591836734694
2014,Q de Kock,DC,Bat,21.857142857142858,117.6923076923077,153.0,0.0,0.0,0.0
2014,R Ashwin,CSK,Bowl,0.0,0.0,0.0,16.0,25.875,6.919220055710306
2014,R Bhatia,RR,All,13.4,126.41509433962264,67.0,12.0,23.25,7.342105263157895
2014,R Dhawan,PBKS,All,41.0,109.33333333333333,82.0,13.0,26.615384615384617,7.309859154929577
2014,R Vinay Kumar,KKR,Bowl,0.0,0.0,0.0,7.0,39.857142857142854,8.71875
